ID,patient,scan
d71f044cd,ID_0a76b590,e78689a0f3
050edfcb0,ID_0a76b590,e78689a0f3
94f7aba7b,ID_0a76b590,e78689a0f3
1385638c4,ID_0a76b590,e78689a0f3
8437cb8fa,ID_0a76b590,e78689a0f3
aae6cc358,ID_0a76b590,e78689a0f3
695949ed6,ID_0a76b590,e78689a0f3
7ca6364e6,ID_0a76b590,e78689a0f3
91c45f2ad,ID_0aac4598,90c717065e
969bfd8ac,ID_0aac4598,90c717065e
b721aae22,ID_0aac4598,90c717065e
a264610bb,ID_0aac4598,90c717065e
034903782,ID_0aac4598,90c717065e
5e8ba425d,ID_0aac4598,90c717065e
07bb66598,ID_0aac4598,90c717065e
e47bd4fd3,ID_0aac4598,90c717065e
2411ccd93,ID_0aac4598,90c717065e
8adb205cc,ID_0aac4598,90c717065e
84fadaa6f,ID_0aac4598,90c717065e
7b9829843,ID_0aac4598,90c717065e
020b6c206,ID_0aac4598,90c717065e
385603c10,ID_0aac4598,90c717065e
4afd44ef3,ID_0aac4598,90c717065e
3707e51a1,ID_0aac4598,90c717065e
e68fd06bc,ID_0aac4598,90c717065e
4a64899e5,ID_0aac4598,90c717065e
d4cfc4b6a,ID_0aac4598,90c717065e
a3f2af520,ID_0aac4598,90c717065e
62d2f9833,ID_0aac4598,90c717065e
83d780a0f,ID_0aac4598,90c717065e
6754df224,ID_0aac4598,90c717065e
e8d0a587c,ID_0aac4598,90c717065e
4f6640a87,ID_0aac4598,90c717065e
da2643c24,ID_0aac4598,90c717065e
917fa7f95,ID_0aac4598,90c717065e
5c74ef94c,ID_0aac4598,90c717065e
6248cbc92,ID_0aac4598,90c717065e
19d50e9d1,ID_0aac4598,90c717065e
a9f0b0082,ID_0aac4598,90c717065e
8f4a41ac1,ID_0aeac25d,a4614a9f72
981b79dc3,ID_0aeac25d,a4614a9f72
392224ba2,ID_0aeac25d,a4614a9f72
41b1fb65d,ID_0aeac25d,a4614a9f72
7ab9a8c0d,ID_0aeac25d,a4614a9f72
d579c0cb8,ID_0aeac25d,a4614a9f72
edf37793c,ID_0aeac25d,a4614a9f72
34158763b,ID_0aeac25d,a4614a9f72
3f8d531f7,ID_0aeac25d,a4614a9f72
ea9aca34a,ID_0aeac25d,a4614a9f72
9a504711c,ID_0aeac25d,a4614a9f72
2dafd7e71,ID_0aeac25d,a4614a9f72
cd6a29083,ID_0aeac25d,a4614a9f72
d5fd205ac,ID_0aeac25d,a4614a9f72
f0e224f7c,ID_0aeac25d,a4614a9f72
ed5a39648,ID_0aeac25d,a4614a9f72
a48bdd9ca,ID_0aeac25d,a4614a9f72
f6e6836e5,ID_0aeac25d,a4614a9f72
bb4d0dbe5,ID_0aeac25d,a4614a9f72
b5fcc3d4d,ID_0aeac25d,a4614a9f72
c7e073bc5,ID_0aeac25d,a4614a9f72
f0b1b99b8,ID_0aeac25d,a4614a9f72
ebe3c3391,ID_0aeac25d,a4614a9f72
1998abec9,ID_0aeac25d,a4614a9f72
a891aa410,ID_0aeac25d,a4614a9f72
ded6b6c34,ID_0aeac25d,a4614a9f72
e42ea0e1c,ID_0aeac25d,a4614a9f72
769385a56,ID_0aeac25d,a4614a9f72
ae076de13,ID_0b902b36,dcbd3197b4
f52a5c364,ID_0b902b36,dcbd3197b4
d8de8c2e5,ID_0b902b36,dcbd3197b4
8aed2b469,ID_0b902b36,dcbd3197b4
184565de7,ID_0b902b36,dcbd3197b4
50cc726bc,ID_0b902b36,dcbd3197b4
f78df90ea,ID_0b902b36,dcbd3197b4
35a1e934e,ID_0b902b36,dcbd3197b4
ce4fa2598,ID_0b902b36,dcbd3197b4
75148eed1,ID_0b902b36,dcbd3197b4
4fb5f3a2f,ID_0b902b36,dcbd3197b4
53ef7796a,ID_0b902b36,dcbd3197b4
a4ed4af86,ID_0b902b36,dcbd3197b4
eab773eb8,ID_0b902b36,dcbd3197b4
9604e8dfb,ID_0b902b36,dcbd3197b4
4c5ffd557,ID_0b902b36,dcbd3197b4
de21fbe00,ID_0b902b36,dcbd3197b4
d8e214c19,ID_0b902b36,dcbd3197b4
12a0a7b42,ID_0b902b36,dcbd3197b4
19158cce4,ID_0b902b36,dcbd3197b4
25bea71fa,ID_0b902b36,dcbd3197b4
daa61f115,ID_0b902b36,dcbd3197b4
8733f6e94,ID_0b902b36,dcbd3197b4
139915f51,ID_0b902b36,dcbd3197b4
c58e091e2,ID_0b902b36,dcbd3197b4
d4d16b902,ID_0b902b36,dcbd3197b4
1a398ff32,ID_0b902b36,dcbd3197b4
a5e29b2fb,ID_0b902b36,dcbd3197b4
cfbd44ab7,ID_0b902b36,dcbd3197b4
75e8a914a,ID_0b902b36,dcbd3197b4
7de57f18e,ID_0b902b36,dcbd3197b4
9f2d5bb10,ID_0b902b36,dcbd3197b4
97cc6babd,ID_0b902b36,dcbd3197b4
d2d3babd2,ID_0b902b36,dcbd3197b4
2434b8238,ID_0b902b36,dcbd3197b4
02f1d3b6c,ID_0b902b36,dcbd3197b4
adef074bb,ID_0ba51108,fd355e15fb
805199f61,ID_0ba51108,fd355e15fb
397d56182,ID_0ba51108,fd355e15fb
ca5d89d55,ID_0ba51108,fd355e15fb
eb615be3d,ID_0ba51108,fd355e15fb
4890dc5cb,ID_0ba51108,fd355e15fb
1e5a00d20,ID_0ba51108,fd355e15fb
d1f6e8d54,ID_0ba51108,fd355e15fb
05badcccd,ID_0ba51108,fd355e15fb
85fe2a1af,ID_0ba51108,fd355e15fb
11664454a,ID_0ba51108,fd355e15fb
315b2ff3f,ID_0ba51108,fd355e15fb
f0442ac35,ID_0ba51108,fd355e15fb
1620ffebb,ID_0ba51108,fd355e15fb
b767db876,ID_0ba51108,fd355e15fb
5676739d1,ID_0ba51108,fd355e15fb
9fb9fa73f,ID_0ba51108,fd355e15fb
c31ffcb93,ID_0ba51108,fd355e15fb
ee266642d,ID_0ba51108,fd355e15fb
3a27664d7,ID_0ba51108,fd355e15fb
f2c1a7580,ID_0ba51108,fd355e15fb
975fee49d,ID_0ba51108,fd355e15fb
5205c3887,ID_0ba51108,fd355e15fb
16497b46a,ID_0ba51108,fd355e15fb
9e3dc4675,ID_0ba51108,fd355e15fb
d9c2e7ba5,ID_0ba51108,fd355e15fb
4095e56c4,ID_0ba51108,fd355e15fb
6676a04d4,ID_0ba51108,fd355e15fb
5665d3463,ID_0ba51108,fd355e15fb
d76291429,ID_0ba51108,fd355e15fb
c20ecdbc6,ID_0ba51108,fd355e15fb
6c2397936,ID_0ba51108,fd355e15fb
dbdf0427d,ID_0c17fcd5,78ee1e68e4
f58bf8361,ID_0c17fcd5,78ee1e68e4
bb3888103,ID_0c17fcd5,78ee1e68e4
156599d7e,ID_0c17fcd5,78ee1e68e4
7f9e8b7eb,ID_0c17fcd5,78ee1e68e4
c51259877,ID_0c17fcd5,78ee1e68e4
5129573d9,ID_0c17fcd5,78ee1e68e4
6aa474cc3,ID_0c17fcd5,78ee1e68e4
b061137b3,ID_0c17fcd5,78ee1e68e4
a0ecb1be7,ID_0c17fcd5,78ee1e68e4
1f166fc66,ID_0c17fcd5,78ee1e68e4
8ada0fc7e,ID_0c17fcd5,78ee1e68e4
bdd2844f2,ID_0c17fcd5,78ee1e68e4
9f49b27a7,ID_0c17fcd5,78ee1e68e4
30f363331,ID_0c17fcd5,78ee1e68e4
3c8de80a0,ID_0c17fcd5,78ee1e68e4
c9650673b,ID_0c17fcd5,78ee1e68e4
045ed3471,ID_0c17fcd5,78ee1e68e4
1ec52edc0,ID_0c17fcd5,78ee1e68e4
ef6478eb0,ID_0c17fcd5,78ee1e68e4
136be4195,ID_0c17fcd5,78ee1e68e4
47c9e6860,ID_0c17fcd5,78ee1e68e4
a32325789,ID_0c17fcd5,78ee1e68e4
939a02ea7,ID_0c17fcd5,78ee1e68e4
5c7d0535a,ID_0c17fcd5,78ee1e68e4
4fd6eb985,ID_0c17fcd5,78ee1e68e4
13bf37e79,ID_0c17fcd5,78ee1e68e4
50f5187d2,ID_0c17fcd5,78ee1e68e4
52f10a797,ID_0c17fcd5,78ee1e68e4
214eb7620,ID_0c17fcd5,78ee1e68e4
737125cda,ID_0c17fcd5,78ee1e68e4
88b01d0e6,ID_0c17fcd5,78ee1e68e4
5fe4b1dd5,ID_0cb5642c,eeac1dfa77
2f2c47b23,ID_0cb5642c,eeac1dfa77
11a265c30,ID_0cb5642c,eeac1dfa77
44908b4f4,ID_0cb5642c,eeac1dfa77
ab03a434f,ID_0cb5642c,eeac1dfa77
d1ccc6ac8,ID_0cb5642c,eeac1dfa77
7ad23cf65,ID_0cb5642c,eeac1dfa77
5759d635a,ID_0cb5642c,eeac1dfa77
d3b4b7cd5,ID_0cb5642c,eeac1dfa77
4ba583d12,ID_0cb5642c,eeac1dfa77
f842ad91d,ID_0cb5642c,eeac1dfa77
0fe6bfda7,ID_0cb5642c,eeac1dfa77
5e61c30c6,ID_0cb5642c,eeac1dfa77
5320b13fe,ID_0cb5642c,eeac1dfa77
27fee1ecb,ID_0cb5642c,eeac1dfa77
61f73bbc0,ID_0cb5642c,eeac1dfa77
9d28922d3,ID_0cb5642c,eeac1dfa77
a517ee07b,ID_0cb5642c,eeac1dfa77
02f7a40d4,ID_0cb5642c,eeac1dfa77
8c75af68d,ID_0cb5642c,eeac1dfa77
8bcb87c42,ID_0cb5642c,eeac1dfa77
3ef0cc392,ID_0cb5642c,eeac1dfa77
aa76f4f41,ID_0cb5642c,eeac1dfa77
a31264f21,ID_0cb5642c,eeac1dfa77
817af5944,ID_0cb5642c,eeac1dfa77
46cfa61bc,ID_0cb5642c,eeac1dfa77
5596d836c,ID_0cb5642c,eeac1dfa77
592093489,ID_0cb5642c,eeac1dfa77
3661bd0da,ID_0cb5642c,eeac1dfa77
e32463e42,ID_0cb5642c,eeac1dfa77
0cf43cbfc,ID_0cb5642c,eeac1dfa77
e22ca8209,ID_0cb5642c,eeac1dfa77
4cf8bab3e,ID_0cb5642c,eeac1dfa77
9be5a6005,ID_0cb5642c,eeac1dfa77
5bf0e2d91,ID_0cb5642c,eeac1dfa77
8c06bad4a,ID_0cb5642c,eeac1dfa77
b4a7117e2,ID_0cb5642c,eeac1dfa77
b86599d92,ID_0cb5642c,eeac1dfa77
352831746,ID_0cb5642c,eeac1dfa77
a3362b871,ID_0cb5642c,eeac1dfa77
425306584,ID_0cc0d2eb,2e55f16a22
33f6c08b5,ID_0cc0d2eb,2e55f16a22
c51b43c6c,ID_0cc0d2eb,2e55f16a22
efa028167,ID_0cc0d2eb,2e55f16a22
2c6e8e539,ID_0cc0d2eb,2e55f16a22
21bff4019,ID_0cc0d2eb,2e55f16a22
157874bc6,ID_0cc0d2eb,2e55f16a22
9ee182bbd,ID_0cc0d2eb,2e55f16a22
260552656,ID_0cc0d2eb,2e55f16a22
069829a27,ID_0cc0d2eb,2e55f16a22
9506c3e30,ID_0cc0d2eb,2e55f16a22
1f8b54e89,ID_0cc0d2eb,2e55f16a22
1feee414a,ID_0cc0d2eb,2e55f16a22
a77d1883b,ID_0cc0d2eb,2e55f16a22
648632020,ID_0cc0d2eb,2e55f16a22
0d9f4d444,ID_0cc0d2eb,2e55f16a22
8252830fc,ID_0cc0d2eb,2e55f16a22
1c94b9905,ID_0cc0d2eb,2e55f16a22
c42835ee0,ID_0cc0d2eb,2e55f16a22
f955b78cf,ID_0cc0d2eb,2e55f16a22
38ca8c57c,ID_0cc0d2eb,2e55f16a22
1e3b73dbc,ID_0cc0d2eb,2e55f16a22
821b0cc71,ID_0cc0d2eb,2e55f16a22
59601bf84,ID_0cc0d2eb,2e55f16a22
a4f81454f,ID_0cc0d2eb,2e55f16a22
87547923b,ID_0cc0d2eb,2e55f16a22
635b3bd73,ID_0cc0d2eb,2e55f16a22
204436866,ID_0cc0d2eb,2e55f16a22
4b29a8e08,ID_0cc0d2eb,2e55f16a22
3b150781b,ID_0cc0d2eb,2e55f16a22
2ad9d2305,ID_0cc0d2eb,2e55f16a22
e0ad2a15a,ID_0cc0d2eb,2e55f16a22
82f71950d,ID_0cc0d2eb,2e55f16a22
02389ed9b,ID_0cc0d2eb,2e55f16a22
4cd191f9d,ID_0cc0d2eb,2e55f16a22
4760cef6a,ID_0cc0d2eb,2e55f16a22
98f78bdab,ID_0cc0d2eb,2e55f16a22
31f2d9e7a,ID_0cc0d2eb,2e55f16a22
f71ea9d0b,ID_0cc0d2eb,2e55f16a22
c878ad9be,ID_0cc0d2eb,2e55f16a22
16a089181,ID_0cc0d2eb,2e55f16a22
e5456a699,ID_0cc0d2eb,2e55f16a22
ada54d5ee,ID_0cc0d2eb,2e55f16a22
84f024026,ID_0cc0d2eb,2e55f16a22
96ade97e2,ID_0d3cb1d2,8cdbd94386
e5ac01d4b,ID_0d3cb1d2,8cdbd94386
0f36652b6,ID_0d3cb1d2,8cdbd94386
992937854,ID_0d3cb1d2,8cdbd94386
d8d15e65a,ID_0d3cb1d2,8cdbd94386
1913c69fc,ID_0d3cb1d2,8cdbd94386
84984cfbd,ID_0d3cb1d2,8cdbd94386
37e2a29f6,ID_0d3cb1d2,8cdbd94386
a3dc8db81,ID_0d3cb1d2,8cdbd94386
ed9da1e8a,ID_0d3cb1d2,8cdbd94386
75b685802,ID_0d3cb1d2,8cdbd94386
13efbad99,ID_0d3cb1d2,8cdbd94386
682d09545,ID_0d3cb1d2,8cdbd94386
11c3d37d0,ID_0d3cb1d2,8cdbd94386
95a3b4042,ID_0d3cb1d2,8cdbd94386
55c380831,ID_0d3cb1d2,8cdbd94386
daf64a42d,ID_0d3cb1d2,8cdbd94386
d778e6cff,ID_0d3cb1d2,8cdbd94386
a79e8dd69,ID_0d3cb1d2,8cdbd94386
a9bf0fc9f,ID_0d3cb1d2,8cdbd94386
629b2c200,ID_0d3cb1d2,8cdbd94386
f8033b02f,ID_0d3cb1d2,8cdbd94386
4b611ee10,ID_0d3cb1d2,8cdbd94386
917fd8804,ID_0d3cb1d2,8cdbd94386
3c782485c,ID_0d3cb1d2,8cdbd94386
6f67bde5c,ID_0d3cb1d2,8cdbd94386
3b0f751a2,ID_0d3cb1d2,8cdbd94386
d8f26157c,ID_0d3cb1d2,8cdbd94386
b31b43111,ID_0d3cb1d2,8cdbd94386
8923fa863,ID_0d3cb1d2,8cdbd94386
a2a657246,ID_0d3cb1d2,8cdbd94386
66545fdf8,ID_0d3cb1d2,8cdbd94386
e53e772c7,ID_0d3cb1d2,8cdbd94386
07951540a,ID_0d3cb1d2,8cdbd94386
602312586,ID_0d3cb1d2,8cdbd94386
db8070f78,ID_0d3cb1d2,8cdbd94386
5e8fd13df,ID_0d70b016,75377f04e6
741eadef9,ID_0d70b016,75377f04e6
7e41d90fb,ID_0d70b016,75377f04e6
61be40f18,ID_0d70b016,75377f04e6
e6aa89373,ID_0d70b016,75377f04e6
9811e6495,ID_0d70b016,75377f04e6
3780a7b2e,ID_0d70b016,75377f04e6
91ce04c33,ID_0d70b016,75377f04e6
6e2d8ec9c,ID_0d70b016,75377f04e6
8b2cd638d,ID_0d70b016,75377f04e6
841d902e8,ID_0d70b016,75377f04e6
547101a25,ID_0d70b016,75377f04e6
71c26c881,ID_0d70b016,75377f04e6
6c16e1f5e,ID_0d70b016,75377f04e6
ffdf514be,ID_0d70b016,75377f04e6
d657c3bd3,ID_0d70b016,75377f04e6
9d2f7cfe0,ID_0d70b016,75377f04e6
87cad47be,ID_0d70b016,75377f04e6
8a21175a8,ID_0d70b016,75377f04e6
e61777552,ID_0d70b016,75377f04e6
ec7813a52,ID_0d70b016,75377f04e6
39b6b43bd,ID_0d70b016,75377f04e6
aa680597a,ID_0d70b016,75377f04e6
29771d622,ID_0d70b016,75377f04e6
a8b7aa679,ID_0d70b016,75377f04e6
ba0d5f75e,ID_0d70b016,75377f04e6
32933f3f8,ID_0d70b016,75377f04e6
b3480c62b,ID_0d70b016,75377f04e6
e2bceb1e7,ID_0d70b016,75377f04e6
6388706a9,ID_0d70b016,75377f04e6
28c1db5ca,ID_0d70b016,75377f04e6
f5ce308bb,ID_0d70b016,75377f04e6
7ce7da481,ID_0d90b13c,c6e90ae154
edafcf13b,ID_0d90b13c,c6e90ae154
d471167c3,ID_0d90b13c,c6e90ae154
cd4024e3f,ID_0d90b13c,c6e90ae154
f96a1b058,ID_0d90b13c,c6e90ae154
a88deb78a,ID_0d90b13c,c6e90ae154
3a9ac3427,ID_0d90b13c,c6e90ae154
7bd6bc29e,ID_0d90b13c,c6e90ae154
6da8791ee,ID_0d90b13c,c6e90ae154
72524a5a4,ID_0d90b13c,c6e90ae154
b6f36993c,ID_0d90b13c,c6e90ae154
6e0738ea9,ID_0d90b13c,c6e90ae154
d02886552,ID_0d90b13c,c6e90ae154
4fde87d9a,ID_0d90b13c,c6e90ae154
423a0b969,ID_0d90b13c,c6e90ae154
2f536e07b,ID_0d90b13c,c6e90ae154
2765625f7,ID_0d90b13c,c6e90ae154
2ba68630e,ID_0d90b13c,c6e90ae154
ba4043abf,ID_0d90b13c,c6e90ae154
0d7c55dac,ID_0d90b13c,c6e90ae154
6a403304a,ID_0d90b13c,c6e90ae154
5a39eb407,ID_0d90b13c,c6e90ae154
ed77f9cc6,ID_0d90b13c,c6e90ae154
36020541d,ID_0d90b13c,c6e90ae154
a775e43ac,ID_0d90b13c,c6e90ae154
5223ebf77,ID_0d90b13c,c6e90ae154
4c8d0b0dd,ID_0d90b13c,c6e90ae154
f9a3ac71b,ID_0d90b13c,c6e90ae154
432b67d83,ID_0d90b13c,c6e90ae154
eb52411e6,ID_0d90b13c,c6e90ae154
113d92efc,ID_0d90b13c,c6e90ae154
898e58dea,ID_0d952528,4fe213a60e
f1505c0bb,ID_0d952528,4fe213a60e
7922414e0,ID_0d952528,4fe213a60e
b006be99b,ID_0d952528,4fe213a60e
1febff5da,ID_0d952528,4fe213a60e
4fcd50052,ID_0d952528,4fe213a60e
8a74de74f,ID_0d952528,4fe213a60e
83a445aef,ID_0d952528,4fe213a60e
4c64694cb,ID_0d952528,4fe213a60e
89d8e27c1,ID_0d952528,4fe213a60e
6144cb1ae,ID_0d952528,4fe213a60e
19b3b3e13,ID_0d952528,4fe213a60e
729cfbb9d,ID_0d952528,4fe213a60e
296019e74,ID_0d952528,4fe213a60e
a9eadbe78,ID_0d952528,4fe213a60e
8ff355e77,ID_0d952528,4fe213a60e
022f7fde6,ID_0d952528,4fe213a60e
76a7cdcce,ID_0d952528,4fe213a60e
26eb1eb05,ID_0d952528,4fe213a60e
e4b10377d,ID_0d952528,4fe213a60e
3be91c8f3,ID_0d952528,4fe213a60e
127df1037,ID_0d952528,4fe213a60e
5dea01b16,ID_0d952528,4fe213a60e
d458abe1c,ID_0d952528,4fe213a60e
8769b5f95,ID_0d952528,4fe213a60e
95e83fd0e,ID_0d952528,4fe213a60e
16d666842,ID_0d952528,4fe213a60e
fce34acfe,ID_0d952528,4fe213a60e
ea3ee6202,ID_0d952528,4fe213a60e
a65b42e3c,ID_0d952528,4fe213a60e
28a2dd4ca,ID_0d952528,4fe213a60e
7e2bd7070,ID_0d952528,4fe213a60e
b48479874,ID_0d952528,4fe213a60e
089205824,ID_0d952528,4fe213a60e
fc9c00eb8,ID_0d952528,4fe213a60e
167b2ffb8,ID_0d952528,4fe213a60e
cbdba6361,ID_0d9ec808,4a1316c032
f0cc5798a,ID_0d9ec808,4a1316c032
a012baae6,ID_0d9ec808,4a1316c032
2f99745b3,ID_0d9ec808,4a1316c032
a97620797,ID_0d9ec808,4a1316c032
67b090417,ID_0d9ec808,4a1316c032
79f8c4fd0,ID_0d9ec808,4a1316c032
7d6799dd7,ID_0d9ec808,4a1316c032
0416bd3f8,ID_0d9ec808,4a1316c032
84890678b,ID_0d9ec808,4a1316c032
67d0f30f8,ID_0d9ec808,4a1316c032
d057d7775,ID_0d9ec808,4a1316c032
e2d3cbdb4,ID_0d9ec808,4a1316c032
3aa4e4339,ID_0d9ec808,4a1316c032
581bbcb11,ID_0d9ec808,4a1316c032
9fe7193ed,ID_0d9ec808,4a1316c032
834bd306b,ID_0d9ec808,4a1316c032
4f53c6a29,ID_0d9ec808,4a1316c032
96d2a7c62,ID_0d9ec808,4a1316c032
d87b9ac84,ID_0d9ec808,4a1316c032
e5b929c31,ID_0d9ec808,4a1316c032
d8bf4536c,ID_0d9ec808,4a1316c032
3038f4371,ID_0d9ec808,4a1316c032
ba40b6e38,ID_0d9ec808,4a1316c032
effdfe073,ID_0d9ec808,4a1316c032
bdb8a9a90,ID_0d9ec808,4a1316c032
3be66952d,ID_0d9ec808,4a1316c032
0a994e548,ID_0d9ec808,4a1316c032
2e1468339,ID_0d9ec808,4a1316c032
c81e3e31d,ID_0d9ec808,4a1316c032
3c27d01d3,ID_0d9ec808,4a1316c032
395fc8cf1,ID_0d9ec808,4a1316c032
72c31c35b,ID_0dd7a19d,f538440e3c
c59baedaa,ID_0dd7a19d,f538440e3c
400308e9a,ID_0dd7a19d,f538440e3c
b62f0b1e6,ID_0dd7a19d,f538440e3c
5987e9817,ID_0dd7a19d,f538440e3c
861469fad,ID_0dd7a19d,f538440e3c
199b9fc39,ID_0dd7a19d,f538440e3c
04229547c,ID_0dd7a19d,f538440e3c
95bba0fb6,ID_0dd7a19d,f538440e3c
29355c0c1,ID_0dd7a19d,f538440e3c
cd84a851d,ID_0dd7a19d,f538440e3c
09ed948e2,ID_0dd7a19d,f538440e3c
b1a88b988,ID_0dd7a19d,f538440e3c
cbea163d3,ID_0dd7a19d,f538440e3c
58080604e,ID_0dd7a19d,f538440e3c
40c67c913,ID_0dd7a19d,f538440e3c
e1b3169d0,ID_0dd7a19d,f538440e3c
e86d6f677,ID_0dd7a19d,f538440e3c
af481cc72,ID_0dd7a19d,f538440e3c
32691828a,ID_0dd7a19d,f538440e3c
a488a074c,ID_0dd7a19d,f538440e3c
fb9b1fb9a,ID_0dd7a19d,f538440e3c
e2f06bfa2,ID_0dd7a19d,f538440e3c
442b3b850,ID_0dd7a19d,f538440e3c
4fc6b4d6c,ID_0dd7a19d,f538440e3c
c4afdfcbb,ID_0dd7a19d,f538440e3c
0f575b8f5,ID_0dd7a19d,f538440e3c
dc792f666,ID_0dd7a19d,f538440e3c
fd627bc21,ID_0e3a2f11,6ccc1c9e9f
c9abeb010,ID_0e3a2f11,6ccc1c9e9f
83f01807c,ID_0e3a2f11,6ccc1c9e9f
edead9885,ID_0e3a2f11,6ccc1c9e9f
2ee707724,ID_0e3a2f11,6ccc1c9e9f
e4c19766f,ID_0e3a2f11,6ccc1c9e9f
e46c6cb77,ID_0e3a2f11,6ccc1c9e9f
e1a899de9,ID_0e3a2f11,6ccc1c9e9f
991412580,ID_0e3a2f11,6ccc1c9e9f
8e4de9047,ID_0e3a2f11,6ccc1c9e9f
6725fed10,ID_0e3a2f11,6ccc1c9e9f
b2eed74ce,ID_0e3a2f11,6ccc1c9e9f
140c0bcd8,ID_0e3a2f11,6ccc1c9e9f
62bdddb96,ID_0e3a2f11,6ccc1c9e9f
86a527a4d,ID_0e3a2f11,6ccc1c9e9f
afebde849,ID_0e3a2f11,6ccc1c9e9f
42b586e5b,ID_0e3a2f11,6ccc1c9e9f
9eec3ccf2,ID_0e3a2f11,6ccc1c9e9f
f535acc9d,ID_0e3a2f11,6ccc1c9e9f
81be0e57a,ID_0e3a2f11,6ccc1c9e9f
e234607df,ID_0e3a2f11,6ccc1c9e9f
62d79df88,ID_0e3a2f11,6ccc1c9e9f
b38c28c62,ID_0e3a2f11,6ccc1c9e9f
89a161cca,ID_0e3a2f11,6ccc1c9e9f
e4e0d672d,ID_0e3a2f11,6ccc1c9e9f
c5537fb41,ID_0e3a2f11,6ccc1c9e9f
34473002d,ID_0e3a2f11,6ccc1c9e9f
a58395926,ID_0e3a2f11,6ccc1c9e9f
3f2331032,ID_0e3a2f11,6ccc1c9e9f
7349bff2c,ID_0e3a2f11,6ccc1c9e9f
cedd37cb8,ID_0e3a2f11,6ccc1c9e9f
58439144e,ID_0e3a2f11,6ccc1c9e9f
f21b88863,ID_0e3a2f11,6ccc1c9e9f
a29981a39,ID_0e3a2f11,6ccc1c9e9f
847403fb1,ID_0e3a2f11,6ccc1c9e9f
b5bf4f63c,ID_0e3a2f11,6ccc1c9e9f
2c3467cde,ID_0e5a23c1,7904f7b2a0
36dd6f879,ID_0e5a23c1,7904f7b2a0
9180cee1e,ID_0e5a23c1,7904f7b2a0
e07702133,ID_0e5a23c1,7904f7b2a0
d945fac5f,ID_0e5a23c1,7904f7b2a0
76bec428a,ID_0e5a23c1,7904f7b2a0
f58eeb48c,ID_0e5a23c1,7904f7b2a0
6052da567,ID_0e5a23c1,7904f7b2a0
dfbc1c34a,ID_0e5a23c1,7904f7b2a0
da277025e,ID_0e5a23c1,7904f7b2a0
d5d13111c,ID_0e5a23c1,7904f7b2a0
5948452b4,ID_0e5a23c1,7904f7b2a0
e659b6f84,ID_0e5a23c1,7904f7b2a0
fcd299b4f,ID_0e5a23c1,7904f7b2a0
21ccd2713,ID_0e5a23c1,7904f7b2a0
993ce8dfd,ID_0e5a23c1,7904f7b2a0
2a365f308,ID_0e5a23c1,7904f7b2a0
aabcf3570,ID_0e5a23c1,7904f7b2a0
355d32d79,ID_0e5a23c1,7904f7b2a0
d1168e871,ID_0e5a23c1,7904f7b2a0
b734e9bdb,ID_0e5a23c1,7904f7b2a0
d1e7ddf04,ID_0e5a23c1,7904f7b2a0
b1598fbf0,ID_0e5a23c1,7904f7b2a0
ec7fb6e31,ID_0e5a23c1,7904f7b2a0
56b46c2bb,ID_0e5a23c1,7904f7b2a0
ed36e2ee6,ID_0e5a23c1,7904f7b2a0
355f1ac97,ID_0e5a23c1,7904f7b2a0
5c2e48e60,ID_0e5a23c1,7904f7b2a0
c6bf6c5dd,ID_0e5a23c1,7904f7b2a0
a74f902db,ID_0e5a23c1,7904f7b2a0
0c948a0b6,ID_0e5a23c1,7904f7b2a0
3218dbc4e,ID_0e5a23c1,7904f7b2a0
a8f2b3d5e,ID_0e91f449,ae6284de1b
93d60bde6,ID_0e91f449,ae6284de1b
7af27b599,ID_0e91f449,ae6284de1b
6a21426e3,ID_0e91f449,ae6284de1b
b1a07e7e7,ID_0e91f449,ae6284de1b
3ae7b4d79,ID_0e91f449,ae6284de1b
fcfe3f70c,ID_0e91f449,ae6284de1b
c3b964226,ID_0e91f449,ae6284de1b
227833379,ID_0e91f449,ae6284de1b
e1c1d7dc5,ID_0e91f449,ae6284de1b
6d23e6a1e,ID_0e91f449,ae6284de1b
de864e9eb,ID_0e91f449,ae6284de1b
b6c708bfc,ID_0e91f449,ae6284de1b
040a3adc6,ID_0e91f449,ae6284de1b
7d33a6a78,ID_0e91f449,ae6284de1b
ac329beaa,ID_0e91f449,ae6284de1b
bef9ff1ed,ID_0e91f449,ae6284de1b
cc5021fa9,ID_0e91f449,ae6284de1b
1f2456ed2,ID_0e91f449,ae6284de1b
0bc100d64,ID_0e91f449,ae6284de1b
0956e41ea,ID_0e91f449,ae6284de1b
277cfad44,ID_0e91f449,ae6284de1b
d94ff1ec1,ID_0e91f449,ae6284de1b
d4c30cffe,ID_0e91f449,ae6284de1b
1743c1853,ID_0e91f449,ae6284de1b
dfe6c655d,ID_0e91f449,ae6284de1b
a5ce8e5da,ID_0e91f449,ae6284de1b
97aa3f8f9,ID_0e91f449,ae6284de1b
14ba26c3f,ID_0e91f449,ae6284de1b
b122ce684,ID_0e91f449,ae6284de1b
2c5926690,ID_0e91f449,ae6284de1b
658d869fc,ID_0e91f449,ae6284de1b
f33465435,ID_0e91f449,ae6284de1b
2abf268d5,ID_0e91f449,ae6284de1b
913bf7c8c,ID_0e91f449,ae6284de1b
fe53f9f51,ID_0e91f449,ae6284de1b
f9aa6a14b,ID_0e9318bc,46e7e1a319
